anthony,1686294000000,4000
atanas,1686294000000,4000
frank,1686294000000,10000
patrick,1686294000000,4000
patrick,1686294000000,4000
patrick,1686294000000,4000
patrick,1686294000000,7000
derek,1686294000000,3000
nick,1686294000000,2500
ru,1686294000000,330
jared,1686294000000,1500
leslie,1686294000000,700
landu,1686294000000,2520
fares,1686294000000,3000
stepans,1686294000000,1000
ali,1686207600000,5781
christopher,1686207600000,1593
rajesh,1686207600000,2159
hongjhih,1686207600000,5000
goudemand,1686207600000,1200
richard,1686207600000,5000
stefanny,1686207600000,600
ronmar,1686207600000,2625
jauntelle,1686207600000,756
scott,1686207600000,1130
dustin,1686121200000,794
tanya,1686121200000,1600
matt,1686121200000,195
matt,1686121200000,193
ian,1686121200000,4066
weiting,1686121200000,1445
moise,1686121200000,1000
jie,1686121200000,720
john,1686121200000,450
nicolo2001,1686121200000,6050
anthony,1686121200000,6000
joel,1686121200000,500
nooa,1686121200000,3233
paul,1686121200000,2000
matt,1686034800000,1010
matthew,1686034800000,1000
broc,1686034800000,14400
tony,1686034800000,4200
victor,1686034800000,387
browin,1686034800000,1603
valerie,1686034800000,5000
david,1686034800000,3900
ryan,1686034800000,3900
seyed,1685948400000,500
jaron,1685948400000,100
zane,1685948400000,1500
chung,1685948400000,10267
andrew,1685948400000,5000
micah,1685948400000,300
juan,1685689200000,500
vy,1685689200000,4000
justin,1685689200000,1625
johnathan,1685689200000,1200
octavio,1685689200000,1509
dylan,1685689200000,220
john,1685689200000,1150
mohammed,1685689200000,2950
lim,1685689200000,200
abelardo,1685689200000,1900
christopher,1685689200000,5000
ibrahim,1685689200000,6845
austin,1685689200000,1250
tang,1685689200000,550
dmitriy,1685689200000,500
swadima,1685602800000,375
swadima,1685602800000,3000
julien,1685602800000,175
danylo,1685602800000,2008
michael,1685602800000,4800
willie,1685602800000,1200
nic,1685602800000,2000
quaye,1685602800000,1100
daniel,1685602800000,1200
drew,1685602800000,2500
aaron,1685602800000,1000
chang,1685602800000,780
juraj,1685602800000,1040
juraj,1685602800000,1070
juraj,1685602800000,1430
anthony,1685602800000,2947
ki,1685602800000,600
colin,1685602800000,4384
titre,1685602800000,18000
jarod,1685516400000,250
nick,1685516400000,2500
corey,1685516400000,1000
glenn,1685516400000,2500
christian,1685516400000,1148
ibrahim,1685516400000,5377
ibrahim,1685516400000,5384
ibrahim,1685516400000,5407
xin,1685430000000,8600
browin,1685430000000,1643
david,1685430000000,1999
fares,1685430000000,1898
brian,1685430000000,3000
roby,1685430000000,7000
trevon,1685430000000,1634
shoqiab,1685430000000,1481
sheng,1685084400000,10000
isaac,1685084400000,1500
juan,1685084400000,500
derrick,1685084400000,3000
patrick,1685084400000,3000
patrick,1685084400000,3000
patrick,1685084400000,3000
jeffrey,1685084400000,1400
nicolas,1685084400000,5000
anthony,1685084400000,4000
susannah,1685084400000,700
juwon,1685084400000,1000
jake,1684998000000,369
mathew,1684998000000,500
vy,1684998000000,900
jose,1684998000000,10000
dario,1684998000000,5205
nicholas,1684998000000,350
daniel,1684998000000,2100
brian,1684998000000,10000
ronmar,1684998000000,1153
rodney,1684998000000,3500
joan,1684911600000,2965
bing,1684911600000,500
cole,1684911600000,800
lance,1684911600000,500
juan,1684911600000,6700
diana,1684825200000,2100
daniel,1684825200000,2925
stephen,1684825200000,250
stephen,1684825200000,250
leonard,1684825200000,3100
thomas,1684825200000,2000
jake,1684825200000,200
rodrigo,1684825200000,1400
shanyu,1684825200000,2017
ki,1684825200000,500
dario,1684825200000,5025
dario,1684825200000,5889
charles,1684825200000,2050
joseph,1684825200000,400
ibrahim,1684825200000,5948
tony,1684825200000,2440
quentin,1684306800000,200
lin,1684738800000,700
mitchell,1684738800000,310
ambrose,1684738800000,2350
chad,1684738800000,1465
bb,1684738800000,100
corey,1684738800000,1000
ryan,1684738800000,2750
danylo,1684738800000,1401
jorge,1684738800000,1500
ibrahim,1684738800000,5991
ibrahim,1684738800000,5991
ibrahim,1684738800000,6045
james,1684738800000,2620
jeff,1684738800000,740
wu,1684738800000,1800
john,1684479600000,630
rodney,1684479600000,5000
jung,1684479600000,14064
scotty,1684479600000,777
sung,1684479600000,156
venkata,1684479600000,5000
christian,1684479600000,1094
brent,1684479600000,1000
bowei,1684479600000,7322
peter,1684479600000,10000
paul,1684479600000,3000
atanas,1684479600000,600
robert,1684393200000,5860
cheng,1684393200000,1522
ricky,1684393200000,2500
drew,1684393200000,2384
michael,1684393200000,124
michael,1684393200000,123
elvis,1684393200000,700
sangeet,1684393200000,950
cheng,1684306800000,4395
quentin,1684306800000,200
kyle,1684306800000,700
olawale,1684306800000,393
peter,1684306800000,3203
samantha,1684306800000,1638
georg,1684306800000,2486
trustin,1684306800000,3410
guillaume,1684306800000,4500
clarkson,1684306800000,1200
shihwei,1684220400000,531
michael,1684220400000,903
gino,1684220400000,2917
darrell,1684220400000,3400
jared,1684220400000,2005
jamaal,1684220400000,7778
ibrahim,1684220400000,6099
daniel,1684220400000,2400
sung,1684220400000,339
leonard,1684220400000,625
juan,1684220400000,6600
austin,1684134000000,447
syed,1684134000000,1000
luka,1684134000000,2100
jared,1684134000000,1900
thomas,1684134000000,2000
drew,1684134000000,2500
victor,1684134000000,4500
ibrahim,1684134000000,3238
ibrahim,1684134000000,3253
ibrahim,1684134000000,3139
jesse,1684134000000,4650
chad,1684134000000,1830
sebastian,1683874800000,2650
tev,1683874800000,3000
zane,1683874800000,4588
jonathan,1683874800000,312
melanie,1683874800000,2146
broc,1683874800000,4380
dean,1683874800000,7400
alexandr,1683874800000,1000
jian,1683874800000,423
ahmed,1683874800000,200
matthew,1683874800000,2000
jared,1683874800000,1500
georg,1683874800000,1600
derrick,1683874800000,873
aaron,1683874800000,4000
joe,1683874800000,2000
aleksandar,1683788400000,3876
joe,1683788400000,450
dario,1683788400000,3700
tony,1683788400000,2500
darrell,1683788400000,4000
justin,1683788400000,720
darrell,1683788400000,2100
reiman,1683788400000,3000
ryan,1683788400000,4019
colin,1683788400000,5391
hf,1683788400000,1403
brad,1683788400000,4075
christian,1683702000000,3000
bowei,1683702000000,5355
ashanti,1683615600000,200
curtwell,1683615600000,2089
dadie,1683615600000,5137
joshua,1683615600000,287
daniel,1683529200000,2100
danylo,1683529200000,915
yungyi,1683529200000,4500
wei-da,1683270000000,4499
ricky,1683270000000,2000
kai,1683270000000,3000
jung,1683270000000,10000
xing,1683183600000,10865
jose,1683183600000,145
chun-yi,1683183600000,2228
yungyi,1683183600000,160
brian,1683183600000,3000
milady,1683183600000,646
gregory,1683183600000,3450
goudemand,1683183600000,1500
mateusz,1683183600000,675
jin,1683183600000,3650
daniel,1683183600000,1500
isaac,1683097200000,6444
isaac,1683097200000,6444
thomas,1683097200000,1000
calvyn,1683097200000,4000
alexis,1683097200000,4000
bryan,1683097200000,2000
broc,1683010800000,8700
fatima,1683010800000,1953
stephen,1683010800000,500
maksymilian,1683010800000,5485
ricky,1682924400000,1750
wray,1682924400000,2500
joy,1682924400000,969
mena,1682665200000,117
duy,1682665200000,5000
jose,1682665200000,5000
nicholas,1682665200000,2800
juan,1682665200000,850
joseph,1682665200000,2295
chia-hsiu,1682665200000,2820
hong-jhih,1682578800000,5000
ibrahim,1682578800000,7500
emily,1682578800000,3000
brian,1682578800000,6526
brian,1682578800000,5571
tsam,1682578800000,4330
eric,1682492400000,2000
fayez,1682492400000,1521
rody,1682492400000,425
jeffrey,1682492400000,1000
brett,1682492400000,1004
xing,1682406000000,10000
browin,1682406000000,1603
james,1682406000000,5383
freddie,1682406000000,5250
tris,1682319600000,9110
robert,1682319600000,3000
hsu,1682319600000,256
brian,1682319600000,7250
spencer,1682319600000,1000
ryan,1682060400000,5000
dominik,1682060400000,400
jamaal,1682060400000,6560
jaden,1682060400000,3999
yu,1682060400000,11000
joseph,1682060400000,812
chang,1682060400000,580
daniel,1682060400000,1500
jesse,1682060400000,500
danylo,1682060400000,1402
christopher,1679468400000,1500
jason,1679468400000,400
meng-ping,1679468400000,2500
bryan,1679554800000,2659
huang,1679554800000,700
chiu,1679554800000,3250
john,1679554800000,4000
ceeb,1679641200000,3500
hongjhih,1679641200000,5000
sarah,1679641200000,276
jason,1679900400000,1200
thuy,1679900400000,2000
yechiel,1679900400000,1000
tyler,1679986800000,300
nicholas,1679986800000,1316
asha,1679986800000,581
sean,1679986800000,2000
josh,1679986800000,1750
chen,1679986800000,1000
brian,1679986800000,7200
ricky,1680073200000,1000
alex,1680073200000,3569
fan,1680073200000,3078
george,1680073200000,750
riyaz,1680073200000,3000
duy,1680073200000,10000
jae,1680073200000,1245
pete,1680073200000,5000
austin,1680073200000,405
austin,1680073200000,165
gautam,1680159600000,4487
wen,1680159600000,500
joseph,1680159600000,2233
alexander,1680159600000,700
juwon,1680246000000,720
matt,1680246000000,4000
fan,1680505200000,2550
riyaz,1680505200000,3000
martin,1680505200000,5259
andres,1680505200000,2200
tanya,1680591600000,4500
thuy,1680505200000,1407
andres,1680591600000,490
xin,1680246000000,2300
andreas,1680678000000,300
shanyu,1680678000000,2400
juraj,1680678000000,550
ricky,1680678000000,1750
lani,1680678000000,2000
yeh,1680678000000,3000
george,1680764400000,1100
joseph,1680764400000,717
huang,1680591600000,850
juwon,1680850800000,1141
meng-ping,1680850800000,3200
wen,1681110000000,3300
ethan,1680850800000,825
daniel,1680850800000,490
joy,1680850800000,1320
ryab,1680850800000,450
jake,1681110000000,500
vasile,1681196400000,5000
austin,1681196400000,1400
ibrahim,1681196400000,5000
jake,1681282800000,1026
reiman,1681282800000,125
stephen,1681282800000,1000
broc,1681369200000,6391
nicholas,1681369200000,3285
kevin,1681369200000,8000
kevin,1681714800000,400
kevin,1681369200000,8000
george,1681714800000,775
remmelt,1681714800000,500
jonathan,1681714800000,667
jan,1681714800000,1200
tsai,1681801200000,3550
shih,1681801200000,3608
chun-mei,1681801200000,7000
calvyn,1681801200000,1000
daniel,1681801200000,2100
corey,1681801200000,1000
albert,1681887600000,6760
wu,1681974000000,901
carmelo,1681974000000,482
meng-ping,1681887600000,1047
christian,1681887600000,1500
tom,1681887600000,400
jason,1681887600000,3250
sean,1681801200000,6304
tony,1681801200000,2570
lani,1681714800000,5570
duy,1681714800000,12300
toan,1681455600000,8500
sean,1681455600000,2000
claibourne,1681369200000,250
colin,1681369200000,3500
adithya,1681196400000,1543
nigel,1680764400000,10481
rifaat,1680591600000,2183
isaac,1680591600000,3000
nigel,1680505200000,8000
noah,1680505200000,961
fahad,1680246000000,3300
chad,1680159600000,2675
raymond,1680159600000,1500
robert,1679986800000,4000
zane,1679986800000,800
brian,1679986800000,3500
saboor,1679900400000,1254
brian,1679641200000,500
ryan,1679468400000,4640
john,1679468400000,2500
abdullah,1679382000000,1950
brian,1679295600000,1471
aaron,1679295600000,2549
thiago,1679036400000,1000
andrew,1678950000000,4438
steven,1678950000000,678
derek,1678950000000,5000
chang,1678950000000,2200
kodmur,1678863600000,1200
fahad,1678690800000,1790
dylan,1678435200000,4971
darell,1678348800000,768
riccardo,1678348800000,700
brian,1678262400000,3500
matthew,1678089600000,993
peter,1678089600000,3859
jung,1677744000000,4792
ching-chung,1677744000000,350
dylan,1677744000000,3000
heejin,1677657600000,5000
derek,1677657600000,5000
jung,1677657600000,3000
riccardo,1677571200000,600
james,1677484800000,500
ryan,1677139200000,3805
raymond,1677052800000,1000
michael,1676966400000,631
riccardo,1676534400000,800
torrey,1676361600000,5277
jung,1676361600000,10000
james,1676361600000,600
antonio,1676361600000,4250
abdullah,1676275200000,2700
ammar,1675929600000,8187
ben,1675843200000,2111
spencer,1675843200000,444
amir,1675756800000,2354
eric,1675756800000,138
james,1675756800000,350
mickael,1675238400000,1687
siraux,1675670400000,4500
ilan,1675670400000,1500
chun-mei,1675411200000,4168
fu-wei,1675411200000,1054
shadilal,1675324800000,14104
fahad,1675324800000,2000
ammar,1675065600000,3809
joseph,1675065600000,1056
hong,1675065600000,4900
siraux,1674806400000,4000
moses,1674806400000,535
jermel,1674633600000,382
orlando,1674633600000,1000
gregory,1674633600000,3556
gregory,1674547200000,3556
peter,1674547200000,1003
simon,1674547200000,10613
wouter,1674547200000,1250
hassan,1674547200000,5066
rene,1674547200000,138
dalvin,1674547200000,1025
joy,1674547200000,976
robert,1674460800000,5000
darell,1674460800000,860
john,1674460800000,4107
bradley,1674201600000,2222
aleksandar,1674201600000,6100
ryan,1674201600000,1836
benjamin,1674115200000,3506
jhe-jia,1674028800000,6735
chung-hung,1674028800000,1682
owen,1674028800000,287
raymond,1674028800000,122
fahad,1673942400000,2640
scott,1673942400000,600
hong,1673942400000,4600
ching-han,1673942400000,1500
ammar,1673942400000,1661
ta-jung,1673856000000,1800
john,1673856000000,325
easton,1673856000000,3211
chung-hung,1673856000000,2500
bela,1673596800000,2000
ryan,1673596800000,2750
ievgenii,1673596800000,3000
jose,1673596800000,6185
backer,1673510400000,92
shannon,1673510400000,8455
robert,1673424000000,548
chih-ling,1673424000000,250
xiaoyu,1673424000000,3700
sarah,1673424000000,709
peter,1673424000000,5000
jose,1673424000000,2380
dalvin,1673337600000,1219
lani,1673337600000,550
chen,1673337600000,4500
jhe-jia,1673337600000,1450
tzu-wei,1673337600000,4537
jermel,1673251200000,1970
yu-hao,1673251200000,500
mark,1673251200000,2644
jin-wei,1672992000000,764
derrick,1672992000000,1000
chun-yi,1672992000000,8000
beomyeong,1672905600000,202
tzu-wei,1672819200000,1888
fan,1672819200000,1907
chen,1672819200000,2703
blake,1672819200000,1050
ping,1672732800000,5000
cheng-tao,1672732800000,5000
fong-lung,1672732800000,100
lai,1672732800000,280
benjamin,1672732800000,250
xiaoyu,1672732800000,1900
beomyeong,1672732800000,1000
joseph,1672732800000,929
hui-ying,1672732800000,2500
chih-chieh,1672387200000,684
maksymilian,1672300800000,5450
brian,1672300800000,7
ali,1672300800000,1792
oktay,1672300800000,200
jose,1672300800000,900
chih-chieh,1672300800000,2200
alissa,1672214400000,6500
backer,1672214400000,92
vanessa,1672214400000,1200
sheng-sian,1672214400000,2483
peter,1672214400000,1000
zachary,1672128000000,4300
paal,1672128000000,6642
alexis,1672128000000,1000
philip,1671609600000,170
addyson,1671609600000,386
scott,1671609600000,550
blake,1671523200000,1500
addyson,1671523200000,300
bradley,1671523200000,3163
davyn,1671436800000,1035
chao,1671436800000,1100
clifford,1671436800000,1250
john,1671436800000,1000
austin,1671436800000,1000
orlando,1671436800000,2000
basanath,1671436800000,5123
joy,1671436800000,397
woody,1671177600000,1206
ammar,1671091200000,10000
james,1671004800000,1164
christian,1671004800000,523
joshua,1671004800000,466
antun,1671004800000,1944
justin,1671004800000,4006
easton,1670918400000,6250
zackary,1670832000000,3368
christena,1670832000000,2350
james,1670832000000,1000
elshad,1670832000000,906
mena,1670832000000,756
easton,1670832000000,2100
josh,1670832000000,172
aaron,1670572800000,3680
alexis,1670572800000,2000
scott,1670486400000,1200
joshua,1670486400000,1750
han-kuei,1670486400000,1600
blake,1670486400000,1150
kuan-yu,1670400000000,2950
pierce,1670400000000,7250
christopher,1670400000000,548
christian,1670400000000,1280
ayvel,1670400000000,1400
jack,1670313600000,1050
kuncheng,1670313600000,1500
jesse,1670313600000,2500
jose,1670227200000,3100
maria,1670227200000,1000
andre,1669968000000,264
joy,1669968000000,1454
jose,1669881600000,4000
woody,1669881600000,7000
dalvin,1669881600000,1576
peter,1669795200000,500
georg,1669795200000,707
jimmy,1669795200000,2006
han-kuei,1669795200000,1954
blake,1669795200000,700
saboor,1669708800000,1833
inchol,1669708800000,3000
xi,1669708800000,3114
danylo,1669708800000,1150
kuan-yu,1669708800000,2900
hsuan-hsuan,1669622400000,552
wei-ting,1669622400000,3000
miguel,1669622400000,6500
anne,1669622400000,1268
wei,1669622400000,1374
jerome,1669622400000,400
david,1669622400000,3000
bradley,1669622400000,4000
jyun-yan,1669622400000,1000
joseph,1669190400000,470
matthew,1669190400000,2500
christopher,1669190400000,1400
huang-yao,1669190400000,5000
luis,1669190400000,162
scott,1669190400000,1738
doug,1669190400000,800
han-kuei,1669190400000,1250
philip,1669190400000,500
martin,1669104000000,534
bao,1669104000000,3123
zachary,1669104000000,4694
kiyoshi,1669104000000,10000
anthony,1669104000000,1007
gao,1669104000000,1000
aaron,1669017600000,2500
david,1669017600000,3000
jowald,1669017600000,1000
siraux,1669017600000,5500
chun-ying,1669017600000,3500
faiqua,1669017600000,1700
scott,1669017600000,5867
rifaat,1669017600000,2331
ammar,1668758400000,4734
antun,1668758400000,9000
ayvel,1668758400000,800
jack,1668758400000,1050
jia,1668758400000,1305
shawshin,1668758400000,802
quoc,1668672000000,1982
cesar,1668672000000,920
inchol,1668672000000,1000
romain,1668672000000,894
mark,1668585600000,6931
spencer,1668585600000,4381
alexander,1668585600000,2000
han-kuei,1668585600000,700
christopher,1668585600000,1500
francis,1668585600000,5000
zachary,1668585600000,8300
maksymilian,1668499200000,5500
rene,1668499200000,1331
joshua,1668499200000,900
zheng,1668499200000,2100
joy,1668499200000,1232
marcus,1668499200000,500
jesse,1668412800000,5000
steven,1668412800000,4500
martin,1668412800000,6000
benjamin,1668412800000,56
lai,1668412800000,15
scott,1668412800000,427
dylan,1667545200000,2000
hao-yuan,1668412800000,2743
steven,1668412800000,4500
christopher,1668412800000,500
mena,1668412800000,200
parisa,1668153600000,10000
rene,1668153600000,1215
ali,1668153600000,3000
kuan-yu,1668153600000,4500
jeffrey,1668067200000,800
blake,1668067200000,1000
grant,1668067200000,1000
cesar,1668067200000,200
chun,1668067200000,430
ma,1668067200000,1570
scott,1667980800000,4608
bowei,1667980800000,372
shadilal,1667980800000,6450
ammar,1667980800000,1000
jason,1667894400000,4740
joshua,1667894400000,250
matthew,1667894400000,1773
bretton,1667894400000,1090
dylan,1667808000000,4295
melania,1667808000000,1600
earl,1667545200000,5150
amir,1667545200000,5000
siraux,1667808000000,5000
yen-hung,1667545200000,1883
hsieh,1667545200000,1071
chun-yi,1667545200000,7847
george,1667545200000,1250
markus,1667545200000,10000
efraim,1667372400000,5040
stuart,1667372400000,1721
rene,1667372400000,965
cho,1667372400000,2788
joshua,1667372400000,2300
bowei,1667286000000,4373
danylo,1667286000000,4900
quezia,1667286000000,1500
zahid,1667286000000,740
michael,1667199600000,871
fan,1667199600000,2236
daniel,1667199600000,500
louis,1667199600000,8389
emeline,1667199600000,2000
chun-yi,1667199600000,7000
shu-hui,1667199600000,6000
jeffrey,1666940400000,153
bowei,1666940400000,4700
john,1666940400000,760
jose,1666940400000,4000
joshua,1666940400000,1500
benjamin,1666854000000,742
harsha,1666854000000,1500
wei,1666854000000,1000
earl,1666854000000,114
yousef,1666854000000,2000
chang-chun,1666767600000,1068
wei-shan,1666767600000,2525
tevin,1666767600000,1120
joshua,1666767600000,265
ya-han,1666681200000,586
sin-yi,1666594800000,2032
chih-ling,1666594800000,1199
zachary,1666681200000,6760
ming,1666594800000,13862
divie,1666594800000,2000
kuang,1666594800000,5000
keith,1666594800000,2300
tulio,1666594800000,2725
wayne,1666335600000,9375
matthew,1666335600000,3002
emeline,1666335600000,2400
joshua,1666335600000,800
candice,1666335600000,480
wei-shan,1666335600000,1799
ali,1666335600000,6134
mena,1666335600000,500
efraim,1666249200000,9000
joshua,1666249200000,500
alexander,1666249200000,600
chih-ling,1666249200000,400
yahan,1666249200000,1498
jacob,1666249200000,1250
kai,1666162800000,1300
yen-hung,1666162800000,1200
tam,1666162800000,792
ching,1666162800000,1783
yun-yang,1666162800000,1320
jason,1666162800000,10000
russell,1666076400000,1300
chang-chun,1666076400000,10000
manuel,1665990000000,581
jose,1665990000000,2000
laxman,1665990000000,1000
zachary,1665730800000,11350
scott,1665730800000,1356
yi-chu,1665730800000,1364
emeline,1665730800000,1200
wei-shan,1665730800000,2250
michael,1665730800000,800
shu-hui,1665730800000,3500
alexander,1665644400000,5162
grant,1665644400000,2000
abraham,1665558000000,1025
ammar,1665471600000,3967
braden,1665471600000,596
corey,1665471600000,541
joshua,1665471600000,400
tim,1665471600000,230
jhe-jia,1665471600000,4650
chien-szu,1665385200000,89
zahid,1665385200000,949
weng,1665385200000,1150
alexander,1665126000000,471
emeline,1665126000000,2300
matthew,1665126000000,267
anthony,1665039600000,1005
candice,1665039600000,550
wei-shan,1664953200000,2151
joshua,1664866800000,1000
alejandro,1664866800000,7500
filippo,1664866800000,500
james,1664866800000,800
kris,1664780400000,315
stephen,1664780400000,1171
petr,1664780400000,2343
po-hsun,1664780400000,985
hee,1664521200000,2200
jakub,1664521200000,986
abraham,1664521200000,1196
chien-szu,1664521200000,5500
christena,1664434800000,2750
